train_loss,val_loss,train_f1,val_f1,lr
1.447201469848896,0.0,0.5481083989143372,0.5545689463615417,0.0001
1.3051498093824276,0.0,0.5854706764221191,0.6259433031082153,0.0001
1.2519816317777523,0.0,0.613226592540741,0.6396529674530029,0.0001
1.226226205570031,0.0,0.6253061890602112,0.6456486582756042,0.0001
1.2056163334755148,0.0,0.6323035955429077,0.643071174621582,0.0001
1.1908153731704214,0.0,0.6365284323692322,0.6733763813972473,0.0001
1.179187204645968,0.0,0.6467494964599609,0.6459735631942749,0.0001
1.15868227143854,0.0,0.653497576713562,0.6913233399391174,0.0001
1.1469795587419094,0.0,0.6561263203620911,0.6600065231323242,0.0001
1.13413697960733,0.0,0.6676759123802185,0.6602909564971924,5e-05
1.1182790980941948,0.0,0.6741525530815125,0.6809260249137878,5e-05
1.1097051284322337,0.0,0.6742429137229919,0.6952959299087524,5e-05
1.0994577387283588,0.0,0.6817100644111633,0.7052670121192932,5e-05
1.0973239675792241,0.0,0.6784616708755493,0.6814728379249573,5e-05
1.0864907704093905,0.0,0.6920535564422607,0.6748871803283691,5e-05
1.0809333141736144,0.0,0.6908597946166992,0.7080599665641785,5e-05
1.0777068871191178,0.0,0.6878501176834106,0.7032012939453125,5e-05
1.0740686022458863,0.0,0.6980749368667603,0.7280808687210083,5e-05
1.0689032692105378,0.0,0.6985438466072083,0.7262783050537109,5e-05
1.0616013346047237,0.0,0.7017292380332947,0.6982230544090271,2.5e-05
