train_loss,val_loss,train_f1,val_f1,lr
1.6365045844417414,0.0,0.4816025495529175,0.5121424198150635,0.0001
1.2944006403946495,0.0,0.6532063484191895,0.5440924167633057,0.0001
1.1576238620676764,0.0,0.7279053926467896,0.6905599236488342,0.0001
1.082378257330277,0.0,0.7688202857971191,0.5001658797264099,0.0001
1.0268500369187077,0.0,0.797714114189148,0.6351063251495361,0.0001
0.9840407456767913,0.0,0.8223078846931458,0.6687602996826172,0.0001
0.9505386029282751,0.0,0.8358555436134338,0.7364726066589355,0.0001
0.9235137291508354,0.0,0.8523110151290894,0.6647204756736755,0.0001
0.9009324256288105,0.0,0.8631142973899841,0.717721700668335,0.0001
0.8795951161218181,0.0,0.8726521730422974,0.6804445385932922,5e-05
0.8346519553756823,0.0,0.8961530923843384,0.7276338338851929,5e-05
0.8218322837175439,0.0,0.8995555639266968,0.7604717016220093,5e-05
0.8124192191002299,0.0,0.9054300785064697,0.8087108135223389,5e-05
0.8047641463901686,0.0,0.9083636999130249,0.8333805799484253,5e-05
0.7954529279702315,0.0,0.9125206470489502,0.784520149230957,5e-05
0.7883856367805729,0.0,0.9141960144042969,0.7559274435043335,5e-05
0.7816263877145213,0.0,0.9172781109809875,0.6770541071891785,5e-05
0.7746748718298818,0.0,0.921791672706604,0.8467986583709717,5e-05
0.7654197107599856,0.0,0.9265651106834412,0.7710092067718506,5e-05
0.761635411863196,0.0,0.9267581701278687,0.7537796497344971,2.5e-05
