train_loss,val_loss,train_mae,train_r2,val_mae,val_r2
0.03715960217909958,0.028296851242582004,7.603600588503543,0.11838722997061601,7.323908663849552,0.027270680855560725
0.023642388783850287,0.02388240879570896,6.331075794116871,0.44943819123028717,6.440089367766659,0.17736452897969746
0.019937049789453737,0.023320731932692455,5.6803601894435936,0.5263000555996685,6.591245510163614,0.19782686044258735
0.018390853775537196,0.04002315697796417,5.497614412049989,0.5622360984862573,9.024168509227742,-0.37244947085552105
0.01649040057686449,0.025589623770704777,5.159549021677928,0.6069081992239737,6.838301708100508,0.12009238181705117
0.014811412680126328,0.025470953180708668,4.836750293078723,0.6487449372043882,6.462254400555613,0.12420988327380833
0.01399937326458233,0.018045976447562378,4.752637589371598,0.6617353705970935,5.465819046430926,0.3796345272875983
0.012161958045574999,0.02520410411737182,4.38153009638056,0.7049442751858841,6.466568531838893,0.13743284546591827
0.011471439099636015,0.0149011887243074,4.213085441703911,0.7275791291905248,4.965623474487539,0.48705494841368946
0.010940875520375166,0.015734105455604466,4.078465614204292,0.7452295012907926,5.196998856367685,0.4606237960046933
0.008780704857426063,0.01343235397485621,3.606775522776194,0.7886634895817841,4.627775379147928,0.5381709711782519
0.008004483222989862,0.012351855875529123,3.4033310775069503,0.8131084997927377,4.45987454981442,0.5757386509821769
0.007819837028558815,0.01300565301525322,3.3939475014259863,0.8158528499915967,4.546669400276529,0.5526434469800179
0.007178638343706386,0.012261055325242605,3.25999969757355,0.827555503020275,4.388417754232826,0.5780789425715346
0.007038755857790927,0.011328136393179497,3.225582187412021,0.8349172973942666,4.206547364263324,0.6099258189220783
0.006818928473223826,0.010773330334235321,3.194073619670696,0.8353638752316824,4.0954248499801595,0.6301945893890675
0.0065726100543570766,0.012420382774011656,3.1464401955361123,0.8381616619806619,4.430169126600399,0.5722203499620475
0.006706674992042871,0.014292955313893881,3.080476660284552,0.8467995409889744,4.980785699673963,0.5101450880639881
0.005808098819320097,0.012654796849484697,2.9355519750096777,0.8608745686493859,4.49603183537464,0.5644317118683786
0.005761488015543072,0.011037540015284762,2.940223587540177,0.8625665925956751,4.112592929836423,0.6205951248714194
0.005151820312190147,0.00979035229168155,2.7182899644639757,0.8767451950942824,3.8827326515337,0.664188917967317
0.005005805333720819,0.009912526333761034,2.702097732956345,0.8811541618761141,3.8924647870828735,0.6591929585191443
0.004625738971646278,0.01067567832598632,2.6026799625247805,0.8901569048747987,4.0928102084699445,0.633578034769552
0.004395763434199545,0.009417054963044146,2.483098093210398,0.8982684222200852,3.7636605774863883,0.6762319337238804
0.004080275374016802,0.00958050512285395,2.432490523054793,0.9012488204016493,3.873682657877604,0.6705864646814876
0.004348263541727064,0.008484708921362957,2.530513144369956,0.893658052122569,3.5711702297331622,0.707940220277187
0.00422085072127178,0.008593283226769981,2.4713720506089585,0.8964572598714319,3.5972998121629876,0.7046743696421196
0.004051211443800792,0.008473987916879581,2.429079697984117,0.9024708938303778,3.509155876240286,0.708450650053947
0.0038350444839812302,0.009206090813897776,2.3655297287949573,0.9072694925996917,3.786594614400873,0.6840453657257333
0.003956060874354066,0.010348289344233997,2.370716056938286,0.9082956034713937,4.035587076265919,0.6437384600644307
