train_loss,val_loss,train_mae,train_r2,val_mae,val_r2
0.0396028365371109,0.024254115778162624,7.950371199828369,-0.3620787429901775,6.606724958025871,0.1658791253405557
0.02582674706710204,0.02305161775174466,6.764687085309186,0.11851274334880679,6.642223797888852,0.20755264422001807
0.023905643894699694,0.021189701263651703,6.445268410805825,0.18471635237898498,6.051854138186525,0.2725404952342919
0.021454664693704543,0.02036833136596463,6.145228542751736,0.2649300828772393,5.7154887599743525,0.30040421451066335
0.019907867415090097,0.022027451855440933,5.837943943241337,0.3209242358215043,6.331890089711126,0.2431350205331434
0.018815627975659516,0.01770182650987849,5.659615899621546,0.3610946028163732,5.494526766906211,0.3913225759760318
0.017085306133136493,0.022376260579083904,5.388064543578002,0.41520977979231566,6.482933848781384,0.23283313974503017
0.015599446662680339,0.016861737536435776,5.111444007025825,0.4675743870519784,5.12268178905007,0.4201113217450053
0.015016687209255824,0.018186102705922993,4.982888209712398,0.4882977538658486,5.594010572039543,0.3755350176837148
0.013779222670203175,0.014143282462927427,4.77655622831694,0.5278098595728187,4.648131996250061,0.5153088790733731
0.011766283708013138,0.012066019134539547,4.382674101866759,0.5962565472652205,4.399771647311311,0.5846968871495665
0.010828283448341011,0.013510016583357796,4.156777129760376,0.6304092551583069,4.718851954288831,0.535726728695474
0.010879199503999175,0.01213557824887561,4.150004368687535,0.6311677788067565,4.364458958078874,0.5833100193240301
0.010423395167751849,0.010981309340532982,4.061870179505678,0.6463398379552743,4.12499399945555,0.6219716404138059
0.00979463889384429,0.01409243368967013,3.9596675861347186,0.6656161405982697,4.9040707854784875,0.5158084947842441
0.00981293188919889,0.009674893734468655,3.9396567986748954,0.6699390132347018,3.8670317423561236,0.6668511858110187
0.008968070910120283,0.011269858840740088,3.7963467127711206,0.6943233573844614,4.118880934261795,0.612643149061646
0.008437000289701551,0.00958502714550405,3.6785920733660906,0.7120404113627065,3.74153034419079,0.6700651381096256
0.008513813788597365,0.011548807788075823,3.6865990881017736,0.7096247713953909,4.437261070229478,0.6022697598627156
0.007808583861444401,0.010875102104336926,3.5269202287920245,0.7349615805629568,4.213675144426417,0.6262002461410019
0.006855022046672365,0.00785729007541456,3.270605004113,0.7665828403367456,3.3937120300205024,0.7290852075909474
0.006697488500814856,0.009147259180970264,3.195437856679922,0.7783636562287345,3.700576873837928,0.685051862609646
0.0062978848910940285,0.008047273777651064,3.156852798232803,0.7842530161722469,3.515673689608615,0.723296955680957
0.006065345651875356,0.008682385912503709,3.0797345621378214,0.7939366256675423,3.604119618733724,0.7008557419652695
0.005790167178901779,0.008625474941888542,3.0198700940931165,0.8037242818283974,3.699625185655929,0.7032569681511451
0.005615009215326255,0.009298486493979439,2.973940326587574,0.8081734620193345,3.936303561061306,0.6800655482908187
